date,symbol,open,close,low,high,volume
2010-01-08,RRC,52.709999,53.93,52.049999,54.040001,2072100.0
2010-01-08,RSG,28.790001,28.93,28.48,28.99,1375400.0
2010-01-08,RTN,51.130001,52.450001,51.130001,52.48,2502000.0
2010-01-08,SBUX,23.200001,23.280001,23.190001,23.6,10274800.0
2010-01-08,SCG,36.669998,36.650002,36.5,36.73,453900.0
2010-01-08,SCHW,19.18,19.16,18.969999,19.24,9655100.0
2010-01-08,SE,20.870001,20.99,20.75,21.0,2827000.0
2010-01-08,SEE,21.549999,21.68,21.459999,21.700001,702900.0
2010-01-08,SHW,59.939999,60.459999,59.779999,60.470001,865300.0
2010-01-08,SIG,26.16,28.190001,25.99,28.4,946100.0
2010-01-08,SJM,61.889999,62.080002,61.18,62.139999,635900.0
2010-01-08,SLB,69.190002,70.650002,69.089996,72.0,13487200.0
2010-01-08,SLG,48.43,48.560001,47.27,48.860001,2210500.0
2010-01-08,SNA,43.580002,44.709999,43.490002,44.779999,384600.0
2010-01-08,SNI,43.959999,43.740002,43.209999,43.959999,564700.0
2010-01-08,SO,32.919998,32.830002,32.599998,32.919998,3513800.0
2010-01-08,SPG,78.249999,76.630001,75.469997,78.309997,4005800.0
2010-01-08,SPGI,33.939999,33.950001,33.610001,34.060001,1075400.0
2010-01-08,SPLS,24.99,25.469999,24.799999,25.48,10281500.0
2010-01-08,SRCL,54.84,55.34,54.299999,55.5,542500.0
2010-01-08,SRE,53.709999,53.810001,53.060001,53.970001,1364500.0
2010-01-08,STI,22.43,23.01,22.32,23.040001,6714700.0
2010-01-08,STT,44.759998,45.509998,44.389999,45.880001,6038000.0
2010-01-08,STX,17.58,17.889999,17.48,18.08,11329000.0
2010-01-08,STZ,15.88,15.66,15.55,15.88,2100300.0
2010-01-08,SWK,56.439999,57.419998,56.439999,57.68,1441400.0
2010-01-08,SWKS,14.93,15.0,14.75,15.08,3073600.0
2010-01-08,SWN,50.459999,51.470001,49.93,51.52,2694400.0
2010-01-08,SYK,55.68,55.419998,55.209999,56.119999,3535500.0
2010-01-08,SYMC,18.25,18.370001,18.209999,18.5,6030900.0
2010-01-08,SYY,28.08,27.91,27.780001,28.08,2018500.0
2010-01-08,T,27.290001,27.1,26.879999,27.389999,27633400.0
2010-01-08,TAP,44.459999,44.5,44.16,44.580002,1128000.0
2010-01-08,TDC,30.18,30.790001,30.110001,30.84,1600600.0
2010-01-08,TEL,24.66,25.0,24.639999,25.049999,1137300.0
2010-01-08,TGNA,16.73,16.76,16.6,16.940001,5350000.0
2010-01-08,TGT,50.049999,50.07,49.580002,50.110001,6512800.0
2010-01-08,TIF,46.529999,46.009998,45.5,46.599998,3589200.0
2010-01-08,TJX,38.32,38.549999,38.029999,38.619999,11693800.0
2010-01-08,TMK,45.990001,46.090011,45.719999,46.210007,1071900.0
2010-01-08,TMO,48.119999,48.919998,47.880001,48.919998,3162200.0
2010-01-08,TROW,53.950001,53.900002,53.220001,54.02,1344700.0
2010-01-08,TRV,48.650002,48.560001,48.07,48.759998,3933100.0
2010-01-08,TSCO,53.5,53.360001,52.77,53.919998,548000.0
2010-01-08,TSN,13.29,13.3,13.12,13.37,3999300.0
2010-01-08,TSO,14.91,14.76,14.5,14.97,4107200.0
2010-01-08,TSS,16.780001,17.02,16.620001,17.040001,1409000.0
2010-01-08,TWX,28.549996,28.760005,28.360004,28.840003,7698200.0
2010-01-08,TXN,25.6,26.34,25.52,26.34,12875600.0
2010-01-08,TXT,20.1,20.379999,19.969999,20.42,4104000.0
2010-01-08,UAA,29.219999,29.15,28.73,29.450001,6400000.0
2010-01-08,UAL,13.56,13.33,13.13,13.86,5896400.0
2010-01-08,UDR,16.040001,15.88,15.77,16.18,1099800.0
2010-01-08,UHS,31.25,32.619999,31.209999,32.68,1906000.0
2010-01-08,ULTA,21.0,21.610001,20.870001,21.620001,619400.0
2010-01-08,UNH,32.860001,32.700001,32.34,32.919998,7228700.0
2010-01-08,UNM,20.799999,20.58,20.41,20.799999,2046300.0
2010-01-08,UNP,65.769997,68.040001,65.599998,68.349998,7691200.0
2010-01-08,UPS,59.77,60.169998,59.52,61.130001,13779300.0
2010-01-08,URBN,34.02,34.009998,33.73,34.389999,2945300.0
2010-01-08,URI,9.78,9.58,9.52,9.85,1399000.0
2010-01-08,USB,23.969999,24.209999,23.74,24.26,9935000.0
2010-01-08,UTX,70.260002,70.629997,70.25,70.699997,4654800.0
2010-01-08,V,86.82,87.0,86.230003,87.389999,11907200.0
2010-01-08,VAR,47.330002,47.389999,47.0,47.470001,675400.0
2010-01-08,VFC,75.839996,75.519997,75.209999,76.029999,2940400.0
2010-01-08,VIAB,30.15,30.040001,29.75,30.15,1765000.0
2010-01-08,VLO,18.929997,18.690006,18.529996,18.980003,13914200.0
2010-01-08,VMC,53.110001,52.650002,52.290001,53.349998,702000.0
2010-01-08,VNO,69.720005,69.5,68.839994,70.029995,1397300.0
2010-01-08,VRSK,30.209999,30.0,29.98,30.27,253200.0
2010-01-08,VRSN,24.33,24.58,24.309999,24.690001,2351400.0
2010-01-08,VRTX,41.450001,40.669998,40.41,41.5,3687900.0
2010-01-08,VTR,43.259998,43.07,42.610001,43.450001,1656000.0
2010-01-08,VZ,31.659875,31.749874,31.419875,31.779874,20658300.0
2010-01-08,WAT,60.900002,61.209999,60.419998,61.790001,942500.0
2010-01-08,WBA,36.919998,36.990002,36.650002,37.07,6139800.0
2010-01-08,WDC,45.490002,45.82,45.150002,45.84,2521700.0
2010-01-08,WEC,49.330002,49.77,49.169998,49.880001,1292400.0
2010-01-08,WFC,28.9,28.860001,28.6,29.35,35508700.0
2010-01-08,WFM,27.68,27.959999,27.52,28.0,3717000.0
2010-01-08,WHR,82.43,84.559998,82.43,84.730003,1357200.0
2010-01-08,WM,33.919998,34.240002,33.669998,34.330002,1451900.0
2010-01-08,WMB,22.409946,22.609945,22.219946,22.609945,4703700.0
2010-01-08,WMT,53.43,53.330002,53.02,53.529999,11363200.0
2010-01-08,WU,19.6,19.799999,19.459999,19.809999,5673900.0
2010-01-08,WY,44.25,44.110001,43.700001,44.450001,1310000.0
2010-01-08,WYN,20.959999,20.860001,20.639999,21.17,1382400.0
2010-01-08,WYNN,67.690002,67.900002,67.129997,68.389999,1539800.0
2010-01-08,XEC,53.830002,55.130001,53.66,55.130001,609500.0
2010-01-08,XEL,20.76,20.790001,20.59,20.809999,1599100.0
2010-01-08,XL,18.360001,18.200001,18.08,18.370001,2865600.0
2010-01-08,XLNX,24.540001,25.0,24.389999,25.049999,5005800.0
2010-01-08,XOM,69.690002,69.519997,69.220001,69.75,24891800.0
2010-01-08,XRAY,35.560001,35.599998,35.450001,35.77,803600.0
2010-01-08,XRX,8.58,8.57,8.51,8.64,6482500.0
2010-01-08,YHOO,16.68,16.700001,16.620001,16.76,15470000.0
2010-01-08,YUM,34.7,34.720002,34.500002,34.82,3772400.0
2010-01-08,ZBH,61.810001,61.990002,61.099998,62.84,2149500.0
2010-01-08,ZION,16.190001,16.41,15.52,16.66,6903000.0
2010-01-08 00:00:00,AIV,17.1,16.860001,16.6,17.209999,3825200.0
2010-01-11,A,30.879999,30.820001,30.670001,31.05,4781500.0
2010-01-11,AAL,5.13,5.04,4.94,5.23,10952900.0
2010-01-11,AAP,40.720001,40.240002,40.09,40.799999,1038400.0
2010-01-11,AAPL,212.799997,210.110003,208.450005,213.000002,115557400.0
2010-01-11,ABC,26.24,26.34,26.110001,26.48,1914400.0
2010-01-11,ABT,55.299951,55.329952,55.069952,55.479952,10947200.0
2010-01-11,ACN,42.439999,42.529999,42.23,42.810001,4231900.0
2010-01-11,ADBE,36.68,36.209999,35.950001,36.77,4901400.0
2010-01-11,ADI,31.58,31.309999,30.84,31.59,2963900.0
2010-01-11,ADM,30.969999,30.860001,30.6,31.32,5019600.0
2010-01-11,ADP,42.420001,42.610001,42.130002,42.610001,2446200.0
2010-01-11,ADS,67.849998,67.75,67.339996,67.93,587400.0
2010-01-11,ADSK,26.34,26.25,26.07,26.49,2151300.0
2010-01-11,AEE,27.049999,27.23,27.049999,27.280001,997900.0
2010-01-11,AEP,35.779999,35.98,35.610001,36.099998,3992900.0
2010-01-11,AES,13.77,13.87,13.76,14.01,8616600.0
2010-01-11,AET,32.77,32.740002,32.599998,33.200001,3674100.0
2010-01-11,AFL,49.869999,50.709999,49.709999,50.779999,2849600.0
2010-01-11,AGN,39.490002,39.77,39.150002,40.0,517300.0
2010-01-11,AIG,29.83,29.629999,29.040001,30.27,10730700.0
2010-01-11,AIZ,31.5,31.59,31.290001,31.82,660100.0
2010-01-11,AJG,22.139999,22.17,22.049999,22.299999,582600.0
2010-01-11,AKAM,26.530001,26.389999,25.98,26.719999,2898800.0
2010-01-11,ALB,38.639999,38.220001,37.860001,38.790001,763000.0
2010-01-11,ALK,35.830002,35.32,34.849998,35.950001,2324000.0
2010-01-11,ALL,31.34,31.209999,31.040001,31.440001,2168200.0
2010-01-11,ALXN,47.830002,47.66,47.349998,48.0,675800.0
2010-01-11,AMAT,14.84,14.87,14.45,14.94,33667800.0
2010-01-11,AME,39.350002,39.55,38.979999,39.590002,446800.0
2010-01-11,AMG,70.239998,70.290001,69.459999,70.629997,378100.0
2010-01-11,AMGN,56.93,57.02,56.619999,57.360001,4062700.0
2010-01-11,AMP,41.98,42.380001,41.91,42.98,3510700.0
2010-01-11,AMT,44.869999,43.98,43.66,44.900002,3276000.0
2010-01-11,AMZN,132.619995,130.309998,129.210007,132.800003,8779400.0
2010-01-11,AN,20.82,20.450001,20.42,20.870001,1661700.0
2010-01-11,ANTM,64.279999,64.309998,63.869999,64.879997,4369600.0
2010-01-11,AON,38.099998,38.049999,37.880001,38.200001,1444800.0
2010-01-11,APA,107.449997,106.910004,105.870003,108.230003,2352600.0
2010-01-11,APC,67.580002,66.309998,65.730003,68.199997,3325000.0
2010-01-11,APD,82.679995,83.339999,82.270001,83.549994,1197600.0
2010-01-11,APH,45.439999,45.290001,44.599998,45.540001,1635200.0
2010-01-11,ARNC,17.490013,17.450013,17.130014,17.600014,33991100.0
2010-01-11,ATVI,10.91,10.89,10.83,10.98,8778400.0
2010-01-11,AVB,80.269997,80.480003,79.809998,81.75,1304400.0
2010-01-11,AVGO,19.200001,19.290001,19.030001,19.549999,512700.0
2010-01-11,AVY,38.389999,38.709999,37.790001,39.080002,1132500.0
2010-01-11,AWK,23.0,23.23,22.940001,23.77,2313500.0
2010-01-11,AXP,41.740002,41.470001,41.25,41.959999,7396000.0
2010-01-11,AYI,38.369999,38.259998,38.099998,38.490002,249400.0
2010-01-11,AZO,155.009995,155.479996,153.889999,155.649994,440400.0
2010-01-11,BA,61.950001,60.869999,60.509998,62.09,5624900.0
2010-01-11,BAC,16.99,16.93,16.719999,17.139999,168991600.0
2010-01-11,BAX,59.230001,58.83,58.729998,59.230001,5439400.0
2010-01-11,BBBY,42.0,41.779999,41.32,42.400002,2847100.0
2010-01-11,BBT,27.540001,27.34,27.0,27.540001,4074200.0
2010-01-11,BBY,40.040001,39.23,39.0,40.040001,9568900.0
2010-01-11,BCR,80.849998,81.260002,80.629997,81.970001,1057500.0
2010-01-11,BDX,78.349998,78.410004,77.769997,78.599998,1535600.0
2010-01-11,BEN,108.149998,110.41,108.149998,111.450005,3252900.0
2010-01-11,BHI,47.470001,46.599998,46.259998,47.98,6026300.0
2010-01-11,BIIB,54.099998,53.900002,53.529999,54.349998,1813300.0
2010-01-11,BK,29.65,29.02,28.790001,29.68,9365000.0
2010-01-11,BLK,239.949997,242.809998,239.949997,243.800003,207900.0
2010-01-11,BLL,52.139999,51.799999,51.650002,52.43,993000.0
2010-01-11,BMY,24.940001,25.08,24.860001,25.110001,14106100.0
2010-01-11,BSX,9.08,9.07,9.0,9.16,8951500.0
2010-01-11,BWA,36.810001,36.450001,36.23,37.040001,2885200.0
2010-01-11,BXP,68.139999,68.169998,67.690002,68.720001,974400.0
2010-01-11,C,3.66,3.63,3.6,3.67,47557600.0
2010-01-11,CA,23.1,23.07,22.84,23.18,2914600.0
2010-01-11,CAG,23.09,23.41,23.06,23.43,4880200.0
2010-01-11,CAH,31.6,32.02,31.6,32.32,7568300.0
2010-01-11,CAT,60.950001,64.129997,60.849998,64.419998,21958800.0
2010-01-11,CB,47.619999,48.009998,47.09,48.099998,3899100.0
2010-01-11,CBG,14.35,14.06,13.89,14.38,1583300.0
2010-01-11,CBS,14.13,14.09,13.85,14.22,5991400.0
2010-01-11,CCI,39.279999,38.970001,38.93,39.5,1658300.0
2010-01-11,CCL,33.59,33.419998,33.299999,33.66,3970700.0
2010-01-11,CELG,57.59,57.27,54.380001,58.66,18055800.0
2010-01-11,CERN,90.190002,88.699997,87.809998,90.959999,5187200.0
2010-01-11,CF,99.849997,98.199997,97.639999,102.889996,10515500.0
2010-01-11,CHD,59.950001,59.73,59.07,60.18,1963600.0
2010-01-11,CHK,28.980002,28.000001,27.730002,28.980002,15041300.0
2010-01-11,CHRW,57.5,57.720001,57.220001,57.91,1227300.0
2010-01-11,CHTR,33.5,33.5,33.5,33.5,3700.0
2010-01-11,CI,38.049999,37.369999,37.130001,38.25,2409800.0
2010-01-11,CINF,26.74,26.780001,26.6,26.9,636400.0
2010-01-11,CL,80.639999,81.150002,79.510002,81.330002,7054200.0
2010-01-11,CLX,61.240002,61.34,60.450001,61.400002,1205600.0
2010-01-11,CMA,32.619999,32.220001,32.18,33.009998,1516200.0
2010-01-11,CMCSA,16.870001,16.809999,16.73,17.0,19054600.0
2010-01-11,CME,350.12001,349.249992,346.209984,353.030014,2242500.0
2010-01-11,CMG,93.860001,96.769997,92.5,98.0,1406400.0
2010-01-11,CMI,53.610001,55.0,53.5,55.41,3159800.0
2010-01-11,CMS,15.69,15.75,15.54,15.79,4536800.0
2010-01-11,CNC,21.58,21.4,21.280001,21.620001,418800.0
2010-01-11,CNP,14.3,14.34,14.21,14.34,2175000.0
2010-01-11,COF,42.810001,41.700001,41.68,42.990002,5299100.0
2010-01-11,COG,46.299999,44.290001,43.549999,46.34,7786000.0
2010-01-11,COH,37.459999,38.32,37.459999,38.509998,4025800.0
2010-01-11,COL,57.549999,57.0,56.700001,57.630001,578700.0
2010-01-11,COO,38.0,38.0,37.700001,38.150002,206300.0
2010-01-11,COP,53.539961,53.56996,53.059959,53.739959,8968000.0
2010-01-11,COST,59.209999,59.349998,59.0,59.419998,1830400.0
2010-01-11,CPB,32.830002,32.93,32.599998,33.0,2827700.0
2010-01-11,CRM,74.599998,73.650002,72.790001,74.699997,6399200.0
2010-01-11,CSCO,24.639999,24.59,24.41,24.889999,35852900.0
2010-01-11,CSX,52.599998,51.860001,51.43,52.679998,12666300.0
2010-01-11,CTAS,26.870001,26.799999,26.68,26.93,709900.0
2010-01-11,CTL,35.099998,35.200001,34.93,35.240002,1976800.0
2010-01-11,CTSH,47.150002,46.48,45.790001,47.18,7103800.0
2010-01-11,CTXS,43.849998,42.490002,42.470001,43.919998,3059600.0
2010-01-11,CVS,34.18,33.93,33.740002,34.18,9829000.0
2010-01-11,CVX,80.169998,80.879997,80.059998,81.089996,11916800.0
2010-01-11,CXO,47.380001,46.740002,46.389999,47.639999,799600.0
2010-01-11,D,38.68,39.130001,38.68,39.150002,2566400.0
2010-01-11,DAL,12.34,12.79,12.13,12.89,16220400.0
2010-01-11,DD,34.309999,34.260001,34.049998,34.480001,5896200.0
2010-01-11,DE,58.259998,59.950001,58.16,60.16,8119900.0
2010-01-11,DFS,15.14,14.84,14.75,15.17,4381800.0
2010-01-11,DG,23.85,24.0,23.76,24.08,253500.0
2010-01-11,DGX,59.540001,59.59,59.450001,59.990002,646400.0
2010-01-11,DHI,12.29,12.24,12.02,12.32,3746100.0
2010-01-11,DHR,77.57,77.75,77.000002,78.02,4699300.0
2010-01-11,DIS,31.530001,31.360001,31.09,31.74,11250500.0
2010-01-11,DISCA,32.849999,32.670002,32.510001,32.960001,2361500.0
2010-01-11,DISCK,28.92,28.73,28.65,29.049999,1086200.0
2010-01-11,DLR,51.189999,50.549999,50.360001,51.389999,607900.0
2010-01-11,DLTR,49.489998,49.059998,48.819998,49.489998,2376600.0
2010-01-11,DNB,82.169998,82.150002,81.660004,82.32,261600.0
2010-01-11,DOV,44.920001,45.39,44.850002,45.550003,1620600.0
2010-01-11,DOW,31.639999,30.76,30.48,31.639999,10254900.0
2010-01-11,DPS,28.82,28.68,28.200001,28.99,1281700.0
2010-01-11,DRI,34.419998,34.040001,33.84,34.419998,1478900.0
2010-01-11,DTE,43.43,43.77,43.040001,43.779999,1229800.0
2010-01-11,DUK,16.849982,17.009982,16.829983,17.049983,2195600.0
2010-01-11,DVA,61.0,61.790001,60.560001,62.099998,2373800.0
2010-01-11,DVN,75.699997,75.080002,74.360001,76.0,2811600.0
2010-01-11,EA,18.469999,18.27,18.129999,18.700001,6142400.0
2010-01-11,EBAY,23.529998,23.45,23.25,23.75,18331000.0
2010-01-11,ECL,45.490002,46.279999,45.43,46.369999,1588600.0
2010-01-11,ED,45.470001,45.82,45.360001,45.959999,1751900.0
2010-01-11,EFX,32.0,31.639999,31.559999,32.099998,580800.0
2010-01-11,EIX,34.610001,35.169998,34.610001,35.259998,2939100.0
2010-01-11,EL,49.48,49.779999,48.540001,49.830002,3271600.0
2010-01-11,EMN,61.330002,60.889999,60.560001,61.48,855600.0
2010-01-11,EMR,44.23,44.73,44.009998,44.889999,3356800.0
2010-01-11,ENDP,20.389999,20.48,20.360001,20.59,803100.0
2010-01-11,EOG,99.580002,98.139999,97.019997,99.809998,3030800.0
2010-01-11,EQIX,106.970001,107.650002,106.699997,108.150002,568400.0
2010-01-11,EQR,33.57,33.25,33.139999,33.849998,2320600.0
2010-01-11,EQT,44.529999,44.25,44.09,45.130001,797200.0
2010-01-11,ES,25.719999,26.209999,25.719999,26.26,1441900.0
2010-01-11,ESRX,91.650002,90.230003,89.660004,93.0,7210400.0
2010-01-11,ESS,84.110001,83.760002,83.620003,84.480003,181800.0
2010-01-11,ETFC,1.8,1.78,1.78,1.81,1432200.0
2010-01-11,ETN,66.120003,69.07,66.120003,69.300003,5802400.0
2010-01-11,ETR,79.980003,81.050003,79.75,81.529999,2014100.0
2010-01-11,EW,90.0,91.43,89.849998,91.459999,1479200.0
2010-01-11,EXC,48.490002,48.860001,48.380001,49.080002,5094600.0
2010-01-11,EXPD,34.610001,34.790001,34.439999,35.119999,2296600.0
2010-01-11,EXPE,24.370001,24.030001,23.76,24.450001,2786600.0
2010-01-11,EXR,11.68,11.59,11.57,12.09,453400.0
2010-01-11,F,11.9,12.11,11.78,12.14,170626200.0
2010-01-11,FAST,46.959999,46.060001,45.75,46.98,3985000.0
2010-01-11,FCX,89.970001,88.089996,87.080002,90.550003,30931200.0
2010-01-11,FDX,85.589996,87.25,85.400002,88.290001,6131900.0
2010-01-11,FE,46.080002,46.610001,45.970001,46.799999,2026900.0
2010-01-11,FFIV,53.57,52.450001,52.189999,53.599998,514500.0
2010-01-11,FIS,24.200001,23.93,23.74,24.25,3010100.0
2010-01-11,FISV,48.759998,48.91,48.5,48.98,2893000.0
2010-01-11,FITB,11.26,11.2,11.0,11.29,15251700.0
2010-01-11,FL,12.42,12.35,12.1,12.54,3797300.0
2010-01-11,FLIR,32.959999,32.57,32.380001,33.029999,1971400.0
2010-01-11,FLR,50.049999,49.98,49.619999,50.310001,3342500.0
2010-01-11,FLS,108.010002,108.409996,106.680004,108.789997,3102000.0
2010-01-11,FMC,56.279999,54.439999,54.240002,56.639999,2155000.0
2010-01-11,FOX,16.560005,16.47,16.319998,16.599999,2351500.0
2010-01-11,FOXA,14.220003,14.079997,13.949998,14.270003,11930700.0
2010-01-11,FRT,66.900002,67.160004,66.650002,67.220001,373900.0
2010-01-11,FSLR,141.0,138.240005,137.770004,141.240005,1575400.0
2010-01-11,FTI,61.23,59.630001,58.959999,61.48,2909400.0
2010-01-11,FTR,7.75,7.66,7.65,7.75,2558500.0
2010-01-11,GD,69.830002,70.730003,69.660004,70.75,1508400.0
2010-01-11,GE,16.83,16.76,16.540001,16.879999,76675400.0
2010-01-11,GGP,12.349997,12.080006,11.620007,12.349997,2168300.0
2010-01-11,GILD,44.389999,44.889999,44.299999,45.029999,17399000.0
2010-01-11,GIS,70.650002,70.790001,70.300003,70.919998,2452200.0
2010-01-11,GLW,20.620001,20.49,20.219999,20.85,25617100.0
2010-01-11,GOOG,604.46106,601.11102,594.041028,604.46106,14479800.0
2010-01-11,GOOGL,604.460006,601.110027,594.040017,604.460006,14411300.0
2010-01-11,GPC,38.400002,38.669998,38.130001,38.68,514500.0
2010-01-11,GPN,48.93,47.82,47.389999,48.970001,4421000.0
2010-01-11,GPS,20.51,20.620001,20.27,20.66,8764900.0
2010-01-11,GRMN,34.099998,34.290001,33.52,34.450001,1997700.0
2010-01-11,GS,175.059998,171.559998,170.520004,175.059998,7704900.0
2010-01-11,GT,16.110001,15.93,15.89,16.389999,3391400.0
2010-01-11,GWW,99.459999,100.150002,99.220001,100.379997,561000.0
2010-01-11,HAL,34.709999,33.779999,33.380001,34.869999,15943400.0
2010-01-11,HAR,37.439999,37.330002,37.049999,37.73,307700.0
2010-01-11,HAS,31.9,31.74,31.5,32.0,1082500.0
2010-01-11,HBAN,4.31,4.33,4.21,4.44,28307500.0
2010-01-11,HBI,24.950001,24.639999,24.59,25.459999,2662800.0
2010-01-11,HCN,43.68,44.169998,43.619999,44.240002,1249600.0
2010-01-11,HCP,30.560001,30.760002,30.440002,30.850003,2572600.0
2010-01-11,HD,29.0,28.16,28.08,29.02,23670500.0
2010-01-11,HES,66.480003,65.139999,64.599998,66.489998,3038200.0
2010-01-11,HIG,26.42,26.17,25.85,26.6,5188500.0
2010-01-11,HOG,25.73,25.17,25.1,25.76,2664400.0
2010-01-11,HOLX,14.94,14.94,14.74,14.98,1623100.0
2010-01-11,HON,42.310001,42.650002,42.299999,43.130001,5116400.0
2010-01-11,HP,48.599998,46.459999,45.73,48.599998,2983600.0
2010-01-11,HPQ,52.579997,52.429999,51.939999,52.719999,22335700.0
2010-01-11,HRB,21.959999,22.1,21.540001,22.17,2343400.0
2010-01-11,HRL,38.060001,38.16,38.0,38.310001,1304800.0
2010-01-11,HRS,48.700001,49.259998,48.57,49.310001,587400.0
2010-01-11,HSIC,53.849998,55.740002,53.790001,55.860001,1016300.0
2010-01-11,HST,12.6,12.38,12.3,12.7,8228200.0
2010-01-11,HSY,36.419998,36.18,35.830002,36.419998,1257400.0
2010-01-11,HUM,47.48,46.950001,46.709999,47.73,2000900.0
2010-01-11,IBM,131.059998,129.479996,128.669998,131.059998,5730400.0
2010-01-11,ICE,108.809996,108.500004,107.670002,109.809999,3100000.0
2010-01-11,IDXX,56.029999,57.77,56.029999,57.91,697200.0
2010-01-11,IFF,41.549999,41.529999,41.169998,41.619999,249900.0
2010-01-11,ILMN,33.299999,33.82,33.049999,34.029999,2215000.0
2010-01-11,INTC,21.110001,20.950001,20.82,21.15,51086400.0
2010-01-11,INTU,30.93,31.219999,30.93,31.41,4011700.0
2010-01-11,IP,27.240007,26.609997,26.360006,27.240007,4463000.0
2010-01-11,IPG,7.25,7.47,7.22,7.47,5290500.0
2010-01-11,IR,36.869996,37.509994,36.740003,37.860004,4246200.0
2010-01-11,IRM,24.200001,24.330003,23.989996,24.399999,1014200.0
2010-01-11,ISRG,308.959991,311.290009,307.399994,312.5,317200.0
2010-01-11,ITW,49.41,49.950001,49.099998,50.150002,2944300.0
2010-01-11,IVZ,22.98,23.629999,22.98,23.700001,2405000.0
2010-01-11,JBHT,34.040001,34.540001,33.98,34.900002,1897100.0
2010-01-11,JCI,36.550043,37.290046,36.540044,37.370047,7406100.0
2010-01-11,JEC,41.970001,41.310001,41.259998,42.220001,1510500.0
2010-01-11,JNJ,64.75,64.220001,64.010002,64.75,7975700.0
2010-01-11,JNPR,26.290001,26.200001,25.76,26.389999,4846600.0
2010-01-11,JPM,45.119999,44.529999,44.310001,45.189999,31878700.0
2010-01-11,JWN,38.139999,38.349998,37.66,38.389999,2063500.0
2010-01-11,K,53.509998,53.41,53.029999,53.720001,943600.0
2010-01-11,KEY,6.5,6.53,6.39,6.6,14836600.0
2010-01-11,KIM,14.06,14.13,13.88,14.17,5671400.0
2010-01-11,KLAC,37.23,36.959999,36.349998,37.41,1961400.0
2010-01-11,KMB,62.689995,62.63,61.199997,62.699997,2993500.0
2010-01-11,KMX,24.34,23.950001,23.799999,24.35,900800.0
2010-01-11,KO,55.150002,56.27,54.799999,56.450001,28642400.0
2010-01-11,KR,20.219999,20.34,20.139999,20.379999,14955600.0
2010-01-11,KSS,53.049999,52.75,52.080002,53.220001,2474500.0
2010-01-11,KSU,34.130001,34.009998,33.41,34.240002,1036500.0
2010-01-11,L,38.18,37.919998,37.700001,38.18,1390600.0
2010-01-11,LB,20.1,20.459999,19.93,20.610001,6663400.0
2010-01-11,LEG,21.299999,21.09,21.02,21.299999,1171300.0
2010-01-11,LEN,16.07,16.26,15.98,16.35,6404600.0
2010-01-11,LH,74.599998,74.889999,74.370003,75.230003,843100.0
2010-01-11,LKQ,20.26,20.540001,20.17,20.549999,1028800.0
2010-01-11,LLL,88.0,88.639999,87.889999,88.75,593200.0
2010-01-11,LLTC,30.950001,30.639999,30.5,31.129999,4499400.0
2010-01-11,LLY,35.09,35.48,35.09,35.560001,4793400.0
2010-01-11,LMT,75.760002,75.970001,75.190002,76.190002,1973500.0
2010-01-11,LNC,27.32,27.389999,26.99,27.530001,3233100.0
2010-01-11,LNT,32.34,32.009998,31.870001,32.419998,1471200.0
2010-01-11,LOW,23.6,23.389999,23.200001,23.610001,7975300.0
2010-01-11,LRCX,40.91,41.43,40.709999,41.560001,3492100.0
2010-01-11,LUK,25.709999,25.85,25.589995,25.969993,532300.0
2010-01-11,LUV,11.35,11.46,11.23,11.57,5987200.0
2010-01-11,LVLT,1.56,1.54,1.52,1.6,6085200.0
2010-01-11,M,17.110001,16.620001,16.379999,17.110001,13099600.0
2010-01-11,MA,254.570007,249.799995,247.880001,255.359993,11171000.0
2010-01-11,MAA,48.48,48.470001,48.23,48.82,461400.0
2010-01-11,MAC,33.330002,32.93,32.799999,33.5,1460000.0
2010-01-11,MAR,28.13,27.979999,27.810001,28.339999,2714200.0
2010-01-11,MAS,15.71,15.54,15.359999,15.750001,3189500.0
2010-01-11,MAT,19.790001,19.9,19.66,19.98,5180500.0
2010-01-11,MCD,62.02,62.32,61.849998,62.43,6081300.0
2010-01-11,MCHP,28.49,28.459999,28.18,28.57,2244800.0
2010-01-11,MCK,60.73,61.459999,60.73,61.59,1276100.0
2010-01-11,MCO,26.879999,26.68,26.5,26.950001,1459600.0
2010-01-11,MDLZ,28.98,28.799999,28.629999,29.1,11819700.0
2010-01-11,MDT,46.240002,45.810001,45.720001,46.34,4339400.0
2010-01-11,MET,38.650002,38.5,38.209999,38.900002,7141900.0
2010-01-11,MHK,49.91,49.43,49.040001,49.970001,673800.0
2010-01-11,MJN,45.57,45.59,45.0,45.66,1390300.0
2010-01-11,MKC,36.700001,37.02,36.68,37.169998,509900.0
2010-01-11,MLM,90.68,88.93,88.660004,90.949997,734800.0
2010-01-11,MMC,22.24,22.08,21.940001,22.24,2556000.0
2010-01-11,MMM,84.379997,83.980003,83.410004,84.599998,2927100.0
2010-01-11,MNST,40.210001,40.290001,40.039999,40.520001,2890800.0
2010-01-11,MO,20.280001,20.26,20.110001,20.35,11921000.0
2010-01-11,MON,86.669998,85.010002,84.440002,87.059998,4161700.0
2010-01-11,MOS,67.849998,66.309998,65.379997,68.279999,4027700.0
2010-01-11,MRK,37.880001,37.849998,37.5,37.919998,9581800.0
2010-01-11,MRO,32.97009,32.70008,32.440079,33.050071,10013000.0
2010-01-11,MSFT,30.709999,30.27,30.120001,30.76,68754700.0
